20201118,吴中,南双湖,合租·尹东八村二区,1居室,20平米,1200
20201118,吴中,南双湖,合租·正荣国领,5居室,12平米,860
20201118,吴中,南双湖,合租·正荣国领,1居室,20平米,1150
20201118,吴中,南双湖,合租·尹东三村,4居室,15平米,1200
20201118,吴中,南双湖,整租·阳光城愉景湾,4室2厅,195平米,3200
20201118,吴中,南双湖,合租·正荣国领,5居室,11平米,940
20201118,吴中,南双湖,整租·阳光城愉景湾,1室1厅,70平米,3200
20201118,吴中,南双湖,整租·阳光城愉景湾,4室3厅,136平米,3600
20201118,吴中,南双湖,整租·建发独墅湾,4室2厅,209平米,4600
20201118,吴中,南双湖,整租·阳光城愉景湾,4室2厅,132平米,5500
20201118,吴中,南双湖,整租·阳光城愉景湾,5室2厅,136平米,7000
20201118,吴中,南双湖,合租·建发独墅湾,5居室,18平米,1390
20201118,吴中,南双湖,整租·阳光城愉景湾,3室2厅,132平米,4100
20201118,吴中,南双湖,合租·阳光城愉景湾,5居室,10平米,800
20201118,吴中,南双湖,整租·正荣国领,4室2厅,144平米,4500
20201118,吴中,南双湖,整租·阳光城愉景湾,3室2厅,190平米,4300
20201118,吴中,南双湖,整租·建发独墅湾,4室2厅,210平米,4500
20201118,吴中,南双湖,整租·正荣国领,6室2厅,336平米,7000
20201118,吴中,南双湖,整租·正荣国领,5室2厅,300平米,8000
20201118,吴中,南双湖,整租·正荣国领,4室2厅,194平米,4000
20201118,吴中,南双湖,整租·阳光城愉景湾,4室2厅,135平米,3600
20201118,吴中,南双湖,合租·阳光城愉景湾,5居室,18平米,800
20201118,吴中,南双湖,整租·阳光城愉景湾,4室2厅,132平米,4500
20201118,吴中,南双湖,合租·阳光城愉景湾,5居室,31平米,1050
20201118,吴中,南双湖,整租·尹东新村六期,3室2厅,120平米,3800
20201118,吴中,南双湖,合租·建发独墅湾,4居室,15平米,1290
20201118,吴中,南双湖,整租·建发独墅湾,1室1厅,25平米,1450
20201118,吴中,南双湖,合租·建发独墅湾,5居室,18平米,1290
20201118,吴中,南双湖,合租·阳光城愉景湾,5居室,17平米,750
20201118,吴中,南双湖,合租·建发独墅湾,4居室,18平米,1490
20201118,吴中,南双湖,整租·正荣国领,4室3厅,309平米,22000
20201118,吴中,南双湖,合租·正荣国领,5居室,18平米,1450
20201118,吴中,南双湖,整租·尹东五村,2室1厅,80平米,2400
20201118,吴中,南双湖,合租·正荣国领,5居室,18平米,1490
20201118,吴中,南双湖,整租·尹东九村（B区）,3室2厅,125平米,3500
20201118,吴中,南双湖,合租·正荣国领,5居室,16平米,1690
20201118,吴中,南双湖,整租·尹东二村,3室1厅,100平米,3000
20201118,吴中,南双湖,整租·建发独墅湾,4室2厅,209平米,5000
20201118,吴中,南双湖,整租·尹东新村六期,3室2厅,120平米,3800
20201118,吴中,南双湖,整租·建发独墅湾,5室2厅,480平米,11000
20201118,吴中,南双湖,整租·正荣国领,5室2厅,304平米,8000
20201118,吴中,南双湖,整租·阳光城愉景湾,4室2厅,147平米,4000
20201118,吴中,南双湖,整租·尹东新村,1室0厅,22平米,800
20201118,吴中,南双湖,合租·阳光城愉景湾,5居室,12平米,1000
20201118,吴中,南双湖,整租·阳光城愉景湾,4室2厅,113平米,4050
20201118,吴中,南双湖,整租·建发独墅湾,1室1厅,25平米,1450
20201118,吴中,南双湖,整租·尹东八村三区,3室2厅,100平米,2800
20201118,吴中,南双湖,整租·阳光城愉景湾,4室2厅,132平米,5500
20201118,吴中,南双湖,整租·尹东新村,2室2厅,60平米,1800
20201118,吴中,南双湖,整租·阳光城愉景湾,4室2厅,132平米,5200
20201118,吴中,南双湖,整租·尹东三村,2室1厅,74平米,2100
20201118,吴中,南双湖,整租·阳光城愉景湾,6室2厅,136平米,4500
20201118,吴中,南双湖,整租·正荣国领,4室2厅,143平米,2500
20201118,吴中,南双湖,合租·尹东五村,3居室,15平米,700
20201118,吴中,南双湖,整租·阳光城愉景湾,3室2厅,135平米,3500
20201118,吴中,南双湖,合租·正荣国领,5居室,10平米,699
20201118,吴中,南双湖,整租·尹东新村,3室2厅,120平米,3200
20201118,吴中,南双湖,整租·尹东新村六期,2室2厅,80平米,2300
20201118,吴中,南双湖,整租·尹东八村一区,1室1厅,60平米,2000
20201118,吴中,南双湖,合租·建发独墅湾,4居室,13平米,1090
20201118,吴中,南双湖,整租·尹东八村三区,3室2厅,100平米,2800
20201118,吴中,南双湖,合租·正荣国领,5居室,20平米,1710
20201118,吴中,南双湖,整租·尹东二村,3室1厅,100平米,3000
20201118,吴中,南双湖,合租·建发独墅湾,4居室,13平米,1090
20201118,吴中,南双湖,整租·尹东新村,1室0厅,22平米,800
20201118,吴中,南双湖,合租·正荣国领,5居室,25平米,1350
20201118,吴中,南双湖,整租·建发独墅湾,5室2厅,480平米,11000
20201118,吴中,南双湖,整租·正荣国领,5室2厅,304平米,8000
20201118,吴中,南双湖,整租·阳光城愉景湾,4室2厅,132平米,5500
20201118,吴中,南双湖,整租·尹东二村,2室1厅,80平米,2100
20201118,吴中,南双湖,整租·尹东新村,2室2厅,60平米,1800
20201118,吴中,南双湖,合租·正荣国领,5居室,15平米,970
20201118,吴中,南双湖,整租·阳光城愉景湾,4室2厅,132平米,5200
20201118,吴中,南双湖,合租·尹东五村,3居室,25平米,1300
20201118,吴中,南双湖,整租·尹东三村,2室1厅,74平米,2100
20201118,吴中,南双湖,整租·正荣国领,4室2厅,143平米,2500
20201118,吴中,南双湖,整租·阳光城愉景湾,3室2厅,135平米,3500
20201118,吴中,南双湖,整租·尹东新村,3室2厅,120平米,3200
20201118,吴中,南双湖,整租·尹东新村六期,3室2厅,100平米,2800
20201118,吴中,南双湖,整租·正荣国领,4室2厅,143平米,4500
20201118,吴中,南双湖,整租·尹东新村六期,1室2厅,75平米,2100
20201118,吴中,南双湖,合租·建发独墅湾,3居室,30平米,1400
20201118,吴中,南双湖,整租·阳光城愉景湾,3室2厅,120平米,4100
20201118,吴中,南双湖,合租·尹东五村,3居室,15平米,700
20201118,吴中,南双湖,合租·建发独墅湾,1居室,30平米,1900
20201118,吴中,南双湖,合租·建发独墅湾,5居室,15平米,1390
20201118,吴中,南双湖,整租·尹东五村,3室2厅,120平米,3000
20201118,吴中,南双湖,合租·建发独墅湾,5居室,20平米,1600
20201118,吴中,南双湖,合租·尹东五村,4居室,18平米,950
20201118,吴中,南双湖,合租·建发独墅湾,1居室,35平米,2000
20201118,吴中,南双湖,整租·尹东九村（A区）,2室1厅,60平米,1350
20201118,吴中,南双湖,整租·阳光城愉景湾,4室2厅,132平米,5200
20201118,吴中,南双湖,整租·尹东五村,2室1厅,80平米,2300
20201118,吴中,南双湖,整租·阳光城愉景湾,4室2厅,132平米,5500
20201118,吴中,南双湖,整租·尹东八村二区,2室2厅,60平米,2250
20201118,吴中,南双湖,整租·阳光城愉景湾,4室2厅,132平米,5500
20201118,吴中,南双湖,整租·阳光城愉景湾,3室2厅,120平米,4100
20201118,吴中,南双湖,整租·阳光城愉景湾,3室2厅,195平米,3000
20201118,吴中,南双湖,整租·尹东五村,3室1厅,140平米,2900
20201118,吴中,南双湖,整租·建发独墅湾,3室2厅,126平米,4200
20201118,吴中,南双湖,整租·正荣国领,6室2厅,323平米,6500
20201118,吴中,南双湖,整租·尹东九村C区,3室2厅,107平米,2600
20201118,吴中,南双湖,整租·尹东五村,3室2厅,120平米,2850
20201118,吴中,南双湖,整租·尹东新村一区,3室0厅,200平米,1200
20201118,吴中,南双湖,整租·尹东九村（B区）,3室2厅,120平米,3000
20201118,吴中,南双湖,整租·建发独墅湾,1室0厅,25平米,2500
20201118,吴中,南双湖,整租·正荣国领,4室2厅,143平米,4000
20201118,吴中,南双湖,整租·正荣国领,4室2厅,143平米,5200
20201118,吴中,南双湖,整租·建发独墅湾,3室1厅,118平米,4299
20201118,吴中,南双湖,整租·尹东九村C区,3室2厅,100平米,3000
20201118,吴中,南双湖,整租·建发独墅湾,4室2厅,197平米,12800
20201118,吴中,南双湖,整租·正荣国领,3室2厅,109平米,3550
20201118,吴中,南双湖,合租·阳光城愉景湾,1居室,30平米,2000
