20201118,吴江,盛泽,整租·正荣悦棠湾,3室2厅,107平米,1100
20201118,吴江,盛泽,合租·荷塘月苑,5居室,12平米,601
20201118,吴江,盛泽,整租·尊龙苑,5室2厅,176平米,2800
20201118,吴江,盛泽,合租·绿洲华庭,3居室,25平米,900
20201118,吴江,盛泽,整租·翡翠半岛,2室2厅,88平米,2166
20201118,吴江,盛泽,合租·盛意花苑,5居室,13平米,601
20201118,吴江,盛泽,新城十里锦绣,3室2厅,97平米,1200
20201118,吴江,盛泽,整租·君悦半岛,3室2厅,136平米,3200
20201118,吴江,盛泽,整租·德尔金色摩纺,2室1厅,38平米,1900
20201118,吴江,盛泽,整租·东茂商业广场,2室1厅,31平米,1900
20201118,吴江,盛泽,整租·金百盛家纺广场,1室1厅,42平米,1250
20201118,吴江,盛泽,合租·城中花园（吴江）,4居室,15平米,700
20201118,吴江,盛泽,整租·立新漾滨春天,2室1厅,80平米,2750
20201118,吴江,盛泽,合租·乌桥水岸花园,4居室,45平米,1200
20201118,吴江,盛泽,整租·亨通吴越锦绣,3室2厅,89平米,2700
20201118,吴江,盛泽,整租·金百盛家纺广场,1室1厅,50平米,1200
20201118,吴江,盛泽,整租·绿洲华庭,1室1厅,62平米,1420
20201118,吴江,盛泽,整租·鹰翔庄园,6室2厅,300平米,6500
20201118,吴江,盛泽,整租·绿地林肯公馆,2室2厅,75平米,2000
20201118,吴江,盛泽,整租·新城十里锦绣,3室1厅,106平米,2200
20201118,吴江,盛泽,整租·立新漾滨春天,2室2厅,80平米,2400
20201118,吴江,盛泽,合租·盛意花苑,5居室,25平米,900
20201118,吴江,盛泽,整租·德尔金色摩纺,2室1厅,50平米,2100
20201118,吴江,盛泽,合租·荷塘月苑,5居室,20平米,900
20201118,吴江,盛泽,整租·新城十里锦绣,3室1厅,105平米,1600
20201118,吴江,盛泽,合租·正荣悦棠湾,4居室,25平米,800
20201118,吴江,盛泽,整租·立新漾滨春天,2室2厅,83平米,2334
20201118,吴江,盛泽,合租·正荣悦棠湾,4居室,15平米,601
20201118,吴江,盛泽,合租·盛意花苑,5居室,16平米,700
20201118,吴江,盛泽,独栋·抱家公寓,盛泽店,20平米,1200
20201118,吴江,盛泽,整租·东方花园（吴江）,2室2厅,129平米,2667
20201118,吴江,盛泽,独栋·抱家公寓,盛泽店,25平米,1600
20201118,吴江,盛泽,整租·湖东商城,3室1厅,200平米,3000
20201118,吴江,盛泽,独栋·抱家公寓,盛泽店,26平米,1600
20201118,吴江,盛泽,整租·东茂商业广场,1室0厅,31平米,1400
20201118,吴江,盛泽,独栋·抱家公寓,盛泽店,25平米,1600
20201118,吴江,盛泽,整租·东茂商业广场,2室1厅,57平米,3000
20201118,吴江,盛泽,整租·鹰翔庄园,5室2厅,300平米,3000
20201118,吴江,盛泽,整租·正荣悦棠湾,3室2厅,133平米,1500
20201118,吴江,盛泽,整租·荷塘月苑,3室2厅,135平米,3500
20201118,吴江,盛泽,整租·新城十里锦绣,3室2厅,105平米,2700
20201118,吴江,盛泽,合租·乌桥水岸花园,4居室,70平米,1500
20201118,吴江,盛泽,整租·新雅花园,3室2厅,95平米,1500
20201118,吴江,盛泽,独栋·抱家公寓,盛泽店,30平米,1700
20201118,吴江,盛泽,整租·金盛花园,2室2厅,93平米,1800
20201118,吴江,盛泽,整租·亭心花苑,3室2厅,130平米,2333
20201118,吴江,盛泽,整租·碧桂园天誉,4室2厅,167平米,4150
20201118,吴江,盛泽,整租·乌桥水岸花园,2室1厅,107平米,2000
20201118,吴江,盛泽,整租·湖滨花园（吴江）,3室1厅,196平米,2500
20201118,吴江,盛泽,整租·碧桂园时代城,3室1厅,120平米,2500
20201118,吴江,盛泽,整租·新城十里锦绣,3室2厅,107平米,1300
