20201118,工业园区,胜浦,急卖房 全天采光 精装全配 看房随时 随时过户,210万,中楼层(共10层)                                                2室2厅 | 94平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_1QLq5ygTC_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,胜浦,小区绿化好  房子精装自住  满两年,315万,低楼层(共25层)                                                3室2厅 | 112.77平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_5HL9QLlw5_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,胜浦,小区位于胜浦镇 ，配套齐全 房型采光和通风都好挺好,260万,高楼层(共17层)                                                3室2厅 | 116.7平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_wavQemOye_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,胜浦,满五年唯一住房，温馨精装修，小区环境安静舒适,180万,低楼层(共17层)                                                2室1厅 | 64平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_ooqTSistV_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,胜浦,精装两房空置 没出租过 保养很好 房东急卖,176万,高楼层(共16层)                                                2室1厅 | 68平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_6pWJfbDwU_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,胜浦,诚意出售大两房，自住装修，看房提前预约！,210万,中楼层(共17层)                                                2室2厅 | 97.8平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_ZhM1X7wtJ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,胜浦,精装自住 低于市场价 满两年 可拎包入住,179万,高楼层(共23层)                                                2室1厅 | 78.7平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_ZiKLQFFTr_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,胜浦,精装修自住。小区位置好，楼层佳，房东诚意急售！,218万,低楼层(共17层)                                                2室2厅 | 97.8平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_dsHFtKc43_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,胜浦,户型方正，中间楼层采光好，价格可以谈,228万,高楼层(共23层)                                                2室2厅 | 103平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_Qz6B1ccmZ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,胜浦,金雅苑石墙两房朝南 价格可谈 房东急售,183万,中楼层(共16层)                                                2室2厅 | 70.16平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_krKlARaoa_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,胜浦,浦湾公馆全毛坯两房两厅楼层好 全天采光,248万,中楼层(共25层)                                                2室2厅 | 86.83平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_4JrFberTh_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,胜浦,盛景华庭精装三房 通透户型 拎包入住 房东诚心出售,350万,低楼层(共18层)                                                3室2厅 | 133.62平米                                  | 东南 南,https://ke-image.ljcdn.com/110000-inspection/pc1_MLnPdaJCk_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,胜浦,金雅苑两房朝南户型精装修 看房随时 有钥匙,187万,低楼层(共17层)                                                2室2厅 | 82.25平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_fPbcXJbbI_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,胜浦,园区胜浦滨江苑业主诚心出售好房必看好房,186万,高楼层(共28层)                                                2室2厅 | 90.95平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_Iw7WhJlEt_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,胜浦,胜浦金雅苑 精装两房 业主诚心换房出售,230万,低楼层(共18层)                                                2室2厅 | 87平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_BHzpG3kfe_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,胜浦,园区胜浦吴淞江（滨江苑）好房房东诚心出售,208万,低楼层(共26层)                                                2室2厅 | 91平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_JBvrmav8C_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,胜浦,滨江苑精装三房 位置好 楼层佳 房东诚心出售,280万,中楼层(共10层)                                                3室2厅 | 109.22平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/pc1_b4kLQfVSc_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,胜浦,看看？看看又不花钱，一定不会让您失望,220万,高楼层(共18层)                                                2室2厅 | 93.3平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/pc1_TjmDIy5Ls_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
