20201118,昆山,淀山湖,四季半岛两房，户型方正，采光充足，窗外如诗如画,165万,中楼层(共6层)                                                2室1厅 | 89.29平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/pc1_jyuG4nz92_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,淀山湖,一梯两户 南北户型 格局方正 前后不挡采光好 带有小院,137万,低楼层(共11层)                                                3室2厅 | 86.52平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_BFcSgql1T_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,淀山湖,淀山湖刚需小三房 带花园 景观房,145万,低楼层(共9层)                                                3室2厅 | 87.9平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_RBYvrxPoT_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,淀山湖,如诗如画的风景不仅仅是在想象中，也可以在窗外,160万,中楼层(共8层)                                                2室2厅 | 90.56平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_wYGB1441l_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,淀山湖,推窗见湖，视野开阔，傲视群墅，舒适自然，度假房型,160万,低楼层(共7层)                                                2室1厅 | 90.56平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_4thJzNwBE_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,淀山湖,亲民大社区 婚房装修 可拎包住 带朝南蕞大储藏室,156万,高楼层(共6层)                                                3室2厅 | 118.89平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_dzOTksVn9_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,淀山湖,到上海蕞近新小区，首付50万 轻松安家淀山湖,200万,中楼层(共12层)                                                3室2厅 | 130平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_a6uHThAcz_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,淀山湖,临湖洋房，阳台可看湖景，首付30万精装修必看好房,93万,中楼层(共5层)                                                1室1厅 | 64.33平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_Ta32hyX1u_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,淀山湖,产证满两年 无抵押，户型通透，户型格局方正，,181万,低楼层(共11层)                                                3室1厅 | 127平米                                  | 东南,https://ke-image.ljcdn.com/110000-inspection/pc1_VQ1wOb4mm_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,淀山湖,南北通通，采光充足，生活交通便利,124万,高楼层(共6层)                                                2室2厅 | 88.34平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_RE8RNeQ64_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,淀山湖,此房满两年，精装修，镇上生活便利，交通方便,170万,中楼层(共5层)                                                3室2厅 | 126.31平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_QswRYemhP_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,淀山湖,荷塘月色小户型，喜欢的话您就来,115万,高楼层(共6层)                                                2室2厅 | 82.86平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_Ph5DxC0Bc_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,淀山湖,带车库精装修两房，镇中位置生活便利，近17号新乐路必看好房,115万,低楼层(共6层)                                                2室2厅 | 96.79平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_ihYumnD7Q_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,淀山湖,前方无遮挡，采光好，毛坯好发挥,128万,低楼层(共6层)                                                2室1厅 | 87平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_iSaLVzwOe_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,淀山湖,光明公馆精装洋房，电梯好楼层，交通生活便利。,202万,中楼层(共7层)                                                3室1厅 | 129.33平米                                  | 北 南,https://ke-image.ljcdn.com/320500-inspection/pc1_hwyVzMkko_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,淀山湖,小区观景房，绿化宜居宜人，您值得拥有,280万,中楼层(共9层)                                                3室2厅 | 123.95平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_KBb6o2jdf_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,淀山湖,淀山湖花园D区 方证户型 房本在手 清水房,135万,低楼层(共6层)                                                2室2厅 | 87平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_uxBt1ORcF_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,淀山湖,淀山湖核伈位置高品质小区 环境优美,199万,低楼层(共10层)                                                4室2厅 | 120.5平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_cPvMTNpE8_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,淀山湖,韵湖国际 3室2厅 南 东,199万,中楼层(共11层)                                                3室2厅 | 97平米                                  | 南 东,https://ke-image.ljcdn.com/110000-inspection/pc1_6f5f4vG8I_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
