20201118,工业园区,东沙湖,风华里全新毛坯标准三房 刚需必看,460万,高楼层(共30层)                                                3室2厅 | 98.41平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_qnCKnZOsf_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,东沙湖,简装大三房 楼层采光刺眼 看房有钥匙,360万,高楼层(共23层)                                                3室2厅 | 98.13平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_qtxVqpKiL_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,东沙湖,精装修自住保养好  房子满五唯一 房东诚心出售,415万,低楼层(共20层)                                                3室1厅 | 97.42平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_7byrm8cRd_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,东沙湖,此房满俩年，全屋地暖，精装保养很好，诚意出售。,410万,高楼层(共15层)                                                3室1厅 | 95.71平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_vIWfPZhOm_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,东沙湖,天邑小高层 前排别墅区 精装自住有车位,720万,低楼层(共11层)                                                4室2厅 | 142.48平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_Ot5b6zElW_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,东沙湖,泊朗峰 精装婚房 保养好 诚心出售 三房户型,500万,低楼层(共25层)                                                3室2厅 | 112平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_J51huPhLw_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,东沙湖,此房一手买进，楼层中高层，装修好，可看东沙湖全景,350万,高楼层(共27层)                                                3室1厅 | 96.85平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_ibIcnrRJ3_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,东沙湖,时代上城 难得好房子 诚心出售！,625万,低楼层(共18层)                                                4室1厅 | 141平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_CrQkTlwJ2_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,东沙湖,诚心出售  采光刺眼 小区前排 中等楼层,339万,中楼层(共25层)                                                2室2厅 | 85.25平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_MkW3vOqSb_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,东沙湖,九龙仓品质，满2年，中间位置，清水毛坯，楼层好，,428万,高楼层(共30层)                                                3室2厅 | 98.58平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_ZMqqXhOs5_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,东沙湖,房主诚心卖  精装修 保养好 10楼采光充足,450万,低楼层(共31层)                                                3室1厅 | 97.05平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_P0hOcTujl_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,东沙湖,九龙仓繁华里 4室2厅 南,700万,高楼层(共9层)                                                4室2厅 | 132平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_2PUMHwwSL_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,东沙湖,通透 精装修 满五年  房东诚意出售,287万,中楼层(共9层)                                                2室2厅 | 88平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_zIvHj3Z43_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,东沙湖,经典改善户型满五唯一，中高楼层，全天采光，诚意出售,470万,中楼层(共30层)                                                3室2厅 | 98.59平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_DpKrYEdkV_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,东沙湖,出门即是地铁五号线，南北大阳台紧挨东沙湖生态园,388万,中楼层(共16层)                                                3室2厅 | 98.32平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_IEY6D6X4I_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,东沙湖,大两房精装，保养很好，万科物业，满二唯一税少,345万,中楼层(共25层)                                                2室2厅 | 88平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_MSvFqwJ2i_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,东沙湖,此房满两年 免征增值税及附加税 东边户采光好,295万,低楼层(共30层)                                                1室2厅 | 68.06平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_6z9JA9EyP_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,东沙湖,房子满五年唯一 省税 房东售房诚意足,245万,中楼层(共5层)                                                2室2厅 | 80.81平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_W9ApOhlEU_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,东沙湖,户型方正，装修好，楼幢位置楼层都很好,534万,中楼层(共27层)                                                3室2厅 | 105平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_Zr6N6QN6a_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,东沙湖,铂悦府精装四房，从未住过，高楼层，视野开阔，采光好,858万,高楼层(共17层)                                                4室2厅 | 140.8平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_Lmzoiu5Eo_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
