20201118,工业园区,车坊,淞泽家园八区小三房，毛坯，满二，有钥匙看房方便,247万,低楼层(共18层)                                                3室2厅 | 121.83平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/pc1_IetyOKXRm_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,车坊,淞泽家园六区 宽敞大两房 全日采光 视野开阔 诚售,225万,中楼层(共21层)                                                2室2厅 | 98.18平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/b30024c9-306e-4062-bb15-3a42e15d76b3_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,车坊,此房满二，楼层好，边户，采光刺眼，交通便利,290万,中楼层(共28层)                                                3室2厅 | 120.03平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/b375def7-10b5-4963-a5b4-cebdff502012_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,车坊,淞泽家园（八区）两房 满五唯一 家具全留 拎包入住,186.5万,高楼层(共25层)                                                2室1厅 | 81.35平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/9f927def-5592-4434-af8b-7da07dd75468_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,车坊,淞泽九区全新装修可拎包入住中间楼层视野开阔诚心出售,185万,中楼层(共4层)                                                2室1厅 | 60.5平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/78bd304a-4c6c-45b4-887a-669c891152df_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,车坊,房东诚意出售，园区金典户型，多推荐,300万,中楼层(共4层)                                                3室2厅 | 100平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_2bYraoY5O_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,车坊,高教区内通透三房业主诚心出售，可以随时预约看房,259万,低楼层(共27层)                                                3室2厅 | 117.46平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_bIi9O3NZm_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,车坊,户型方正，格局通透，前方无遮挡，交通方便,230万,低楼层(共28层)                                                2室2厅 | 99.92平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_rFEHhxIvH_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,车坊,新出园区南位置好精装修低总价自带幼儿园房龄新,172万,低楼层(共18层)                                                2室2厅 | 73.73平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/e6f27d12-fd12-4a03-9a24-495f83b322a9_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,车坊,文荟苑精装一室一厅，拎包入住。,152万,中楼层(共18层)                                                1室1厅 | 50.66平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/ccceab26-d6f3-46a0-bc3a-ad7930421337_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,车坊,急售好房，园区南次新小区，满二精装，家具家电全留,243万,低楼层(共28层)                                                2室1厅 | 99平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/94f8d579-fa6c-4a4d-939d-4d4432c4afab_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,车坊,文荟苑80平通透两房，诚意出售，价格可谈！,200万,中楼层(共25层)                                                2室1厅 | 80.05平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_bXqJ8V3Zq_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
