20201118,工业园区,湖东,中海国际六区   中间位置四房 装修保养好 满五唯一新上,698万,低楼层(共18层)                                                4室2厅 | 138平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_IxSgP8HAn_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,湖东,六区两房，业主诚意出售，户型方正，全天采光位置优异新上,398万,中楼层(共30层)                                                2室2厅 | 97.35平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_JUqia2TfW_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,湖东,奥体高品质小区  金螳螂装修  全屋定制品牌家具新上,580万,中楼层(共32层)                                                3室2厅 | 133.74平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_ktPFv5bmJ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,湖东,房东诚意，户型方正，中间楼层，看房方便必看好房,440万,低楼层(共30层)                                                3室2厅 | 98平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_hl4vY6B7O_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,湖东,澜调大三房！纯毛坯！小区前排！中上楼层全天采光！新上,490万,高楼层(共30层)                                                3室2厅 | 127.93平米                                  | 南 西 北,https://ke-image.ljcdn.com/320500-inspection/pc1_hAK659jIw_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,湖东,户型好，方正通透，小区环境好 ，配套齐全新上,479万,低楼层(共25层)                                                3室2厅 | 98.31平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_OGbGKUqQL_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,湖东,澜调国际 2室2厅 南 北新上,400万,中楼层(共32层)                                                2室2厅 | 94.38平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_WJrESP4Bk_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,湖东,中海国际社区（三区） 3室2厅 南新上,519万,低楼层(共19层)                                                3室2厅 | 90.21平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/pc1_9U3Hhp3qb_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,湖东,小区中间位置 中高楼层 采光好无遮挡 满五年 诚意出售必看好房,376万,高楼层(共24层)                                                2室1厅 | 96.02平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_3cH9JRzWy_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,湖东,精装一居室 明厨明卫 拎包入住 近地铁,275万,中楼层(共16层)                                                1室2厅 | 61.09平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_i0l40t6uJ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,湖东,锦溪苑四期，中间位置，中上楼层，精装自住小三房！,415万,中楼层(共33层)                                                3室2厅 | 99.6平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_VUacTixcn_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,湖东,中间楼层，成熟小区，价格优美，业主诚心出售！,575万,低楼层(共33层)                                                4室2厅 | 132.2平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_HR0XWFh9E_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
