20201118,高新,木渎,合景领峰,26657元/m2,187套在售二手房
20201118,高新,木渎,山水华庭,24964元/m2,118套在售二手房
20201118,高新,木渎,万科城,23618元/m2,127套在售二手房
20201118,高新,木渎,招商雍华府,26044元/m2,86套在售二手房
20201118,高新,木渎,正荣华府,26416元/m2,155套在售二手房
20201118,高新,木渎,苏香名园,19786元/m2,77套在售二手房
20201118,高新,木渎,永新大成珺,21912元/m2,189套在售二手房
20201118,高新,木渎,旭辉香格里,26704元/m2,93套在售二手房
20201118,高新,木渎,合景睿峰,13906元/m2,95套在售二手房
20201118,高新,木渎,枫华紫园,25634元/m2,104套在售二手房
20201118,高新,木渎,尼盛滨江城,22951元/m2,120套在售二手房
20201118,高新,木渎,诚河新旅城三区,25491元/m2,81套在售二手房
20201118,高新,木渎,天地源拾锦香都,25466元/m2,23套在售二手房
20201118,高新,木渎,诚河新旅城七区,25320元/m2,69套在售二手房
20201118,高新,木渎,红星国际生活广场,25285元/m2,113套在售二手房
20201118,高新,木渎,苏胥湾,23695元/m2,38套在售二手房
20201118,高新,木渎,浙建枫华广场,15526元/m2,102套在售二手房
20201118,高新,木渎,中航樾园,36687元/m2,41套在售二手房
20201118,高新,木渎,诚河新旅城一区,23894元/m2,37套在售二手房
20201118,高新,木渎,金枫美地,21313元/m2,80套在售二手房
20201118,高新,木渎,云山诗意(吴中区),23834元/m2,46套在售二手房
20201118,高新,木渎,绿城春江明月,23086元/m2,37套在售二手房
20201118,高新,木渎,棕榈湾尼盛山庄,22483元/m2,59套在售二手房
20201118,高新,木渎,金枫国际,14412元/m2,31套在售二手房
20201118,高新,木渎,巨塔花园,20165元/m2,32套在售二手房
20201118,高新,木渎,诚河新旅城六区,25880元/m2,28套在售二手房
20201118,高新,木渎,朗诗绿色街区,25065元/m2,67套在售二手房
20201118,高新,木渎,诚河新旅城二区,24761元/m2,50套在售二手房
20201118,高新,木渎,瑞景苑,20919元/m2,20套在售二手房
20201118,高新,木渎,长江一号,14912元/m2,18套在售二手房
20201118,高新,木渎,蓝光和雍锦园,30124元/m2,67套在售二手房
20201118,高新,木渎,世茂御珑墅,37205元/m2,34套在售二手房
20201118,高新,木渎,珠江新城,16034元/m2,28套在售二手房
20201118,高新,木渎,姑苏印象花园,18390元/m2,43套在售二手房
20201118,高新,木渎,康悦家园,19770元/m2,68套在售二手房
20201118,高新,木渎,青山溪语花园,20051元/m2,17套在售二手房
20201118,高新,木渎,金运花园,19035元/m2,28套在售二手房
20201118,高新,木渎,青年城,24444元/m2,39套在售二手房
20201118,高新,木渎,大运城,15178元/m2,93套在售二手房
20201118,高新,木渎,国瑞熙墅,41470元/m2,8套在售二手房
20201118,高新,木渎,雀梅花园,18174元/m2,9套在售二手房
20201118,高新,木渎,香榭假日山庄,29464元/m2,22套在售二手房
20201118,高新,木渎,中澳广场,9122元/m2,34套在售二手房
20201118,高新,木渎,飞凡第五街,13421元/m2,18套在售二手房
20201118,高新,木渎,姑苏桃花源,32623元/m2,24套在售二手房
20201118,高新,木渎,东门町,16693元/m2,35套在售二手房
20201118,高新,木渎,翠坊新村,21487元/m2,63套在售二手房
20201118,高新,木渎,朗诗绿街南岸,27117元/m2,52套在售二手房
20201118,高新,木渎,华夏五金机电城,9096元/m2,25套在售二手房
20201118,高新,木渎,天平花园,18905元/m2,48套在售二手房
20201118,高新,木渎,东方锦城,12316元/m2,9套在售二手房
20201118,高新,木渎,上坤狮山四季,29698元/m2,10套在售二手房
20201118,高新,木渎,金山别墅,29169元/m2,17套在售二手房
20201118,高新,木渎,诚河新旅城五区,28627元/m2,3套在售二手房
20201118,高新,木渎,馨乐花园,18778元/m2,16套在售二手房
20201118,高新,木渎,岚山别墅,29238元/m2,23套在售二手房
20201118,高新,木渎,花苑新邨,20810元/m2,30套在售二手房
20201118,高新,木渎,上城,15255元/m2,8套在售二手房
20201118,高新,木渎,香枫印象,暂无,0套在售二手房
20201118,高新,木渎,凯马悠尚生活广场,13777元/m2,27套在售二手房
20201118,高新,木渎,山合院,22000元/m2,16套在售二手房
