20201118,工业园区,玲珑,海尚壹品,56387元/m2,136套在售二手房
20201118,工业园区,玲珑,中海湖滨一号,71352元/m2,57套在售二手房
20201118,工业园区,玲珑,雅戈尔YAKR公馆,59489元/m2,120套在售二手房
20201118,工业园区,玲珑,中海星湖国际,62547元/m2,60套在售二手房
20201118,工业园区,玲珑,和风雅致,74074元/m2,44套在售二手房
20201118,工业园区,玲珑,雅戈尔潇邦西区,66052元/m2,54套在售二手房
20201118,工业园区,玲珑,雅戈尔伯爵,64655元/m2,31套在售二手房
20201118,工业园区,玲珑,玲珑湾花园七八区,78321元/m2,34套在售二手房
20201118,工业园区,玲珑,雅戈尔潇邦东区,68349元/m2,30套在售二手房
20201118,工业园区,玲珑,雅戈尔风尚,71135元/m2,26套在售二手房
20201118,工业园区,玲珑,玲珑湾花园二区,58033元/m2,30套在售二手房
20201118,工业园区,玲珑,玲珑湾花园四区,79302元/m2,12套在售二手房
20201118,工业园区,玲珑,玲珑湾花园六区,58566元/m2,33套在售二手房
20201118,工业园区,玲珑,玲珑湾花园三区,63240元/m2,35套在售二手房
20201118,工业园区,玲珑,玲珑湾花园十一区,69308元/m2,31套在售二手房
20201118,工业园区,玲珑,玲珑湾花园九、十区,85639元/m2,4套在售二手房
20201118,工业园区,玲珑,玲珑湾花园五区,70279元/m2,13套在售二手房
20201118,工业园区,玲珑,玲珑湾花园一区,66800元/m2,6套在售二手房
20201118,工业园区,玲珑,中锐星汇生活广场,42511元/m2,30套在售二手房
20201118,工业园区,玲珑,玲珑湾邻里中心,暂无,0套在售二手房
