20201118,工业园区,斜塘,天地源橄榄湾,35000元/m2,74套在售二手房
20201118,工业园区,斜塘,金色尚城,37801元/m2,67套在售二手房
20201118,工业园区,斜塘,金辉尊域雅苑,37674元/m2,82套在售二手房
20201118,工业园区,斜塘,中旅蓝岸国际,38325元/m2,62套在售二手房
20201118,工业园区,斜塘,北极星花园,39454元/m2,59套在售二手房
20201118,工业园区,斜塘,星湖名轩,32778元/m2,52套在售二手房
20201118,工业园区,斜塘,中南锦苑(工业园区),41242元/m2,45套在售二手房
20201118,工业园区,斜塘,蝴蝶湾南苑,41336元/m2,40套在售二手房
20201118,工业园区,斜塘,莲香新村北区,28816元/m2,27套在售二手房
20201118,工业园区,斜塘,莲花新村五区,26678元/m2,29套在售二手房
20201118,工业园区,斜塘,莲花新村一区,25397元/m2,53套在售二手房
20201118,工业园区,斜塘,莲花新村三区,24839元/m2,39套在售二手房
20201118,工业园区,斜塘,荷韵新村高层区,28076元/m2,7套在售二手房
20201118,工业园区,斜塘,莲香新村南区,25925元/m2,26套在售二手房
20201118,工业园区,斜塘,莲花新村六区,24631元/m2,19套在售二手房
20201118,工业园区,斜塘,中南锦苑西区,41545元/m2,32套在售二手房
20201118,工业园区,斜塘,蝴蝶湾北苑,42443元/m2,31套在售二手房
20201118,工业园区,斜塘,荷韵新村东区,31325元/m2,8套在售二手房
20201118,工业园区,斜塘,莲花新村四区,25031元/m2,16套在售二手房
20201118,工业园区,斜塘,莲花新村二区,25024元/m2,22套在售二手房
20201118,工业园区,斜塘,荷韵新村南区,28391元/m2,14套在售二手房
20201118,工业园区,斜塘,莲花新村七区,24922元/m2,6套在售二手房
20201118,工业园区,斜塘,莲花新村八区,26841元/m2,14套在售二手房
20201118,工业园区,斜塘,荷韵新村北区,27753元/m2,8套在售二手房
20201118,工业园区,斜塘,荷韵新村西区,33739元/m2,4套在售二手房
20201118,工业园区,斜塘,敦煌新村三区,26936元/m2,2套在售二手房
20201118,工业园区,斜塘,敦煌新村四区,23910元/m2,9套在售二手房
20201118,工业园区,斜塘,绿洲别墅,47202元/m2,4套在售二手房
20201118,工业园区,斜塘,敦煌新村一区,26647元/m2,2套在售二手房
20201118,工业园区,斜塘,联丰广场,20773元/m2,0套在售二手房
20201118,工业园区,斜塘,顺达商业广场,暂无,0套在售二手房
20201118,工业园区,斜塘,星湖明轩,暂无,0套在售二手房
