20201118,工业园区,娄葑,悦湖,36013元/m2,80套在售二手房
20201118,工业园区,娄葑,苏都花园,59386元/m2,31套在售二手房
20201118,工业园区,娄葑,优山美地,32147元/m2,29套在售二手房
20201118,工业园区,娄葑,群星苑一区,25823元/m2,37套在售二手房
20201118,工业园区,娄葑,欧洲花园,27809元/m2,8套在售二手房
20201118,工业园区,娄葑,群星苑三区,25764元/m2,21套在售二手房
20201118,工业园区,娄葑,栖霞栖庭,32033元/m2,24套在售二手房
20201118,工业园区,娄葑,独墅苑西区,30895元/m2,9套在售二手房
20201118,工业园区,娄葑,新华苑,24817元/m2,25套在售二手房
20201118,工业园区,娄葑,怡葑庭,28741元/m2,17套在售二手房
20201118,工业园区,娄葑,通园新村,26900元/m2,15套在售二手房
20201118,工业园区,娄葑,群星苑四区,24356元/m2,15套在售二手房
20201118,工业园区,娄葑,金益二村,26513元/m2,9套在售二手房
20201118,工业园区,娄葑,恒润后街酒店式公寓,22937元/m2,28套在售二手房
20201118,工业园区,娄葑,昂内天骄美地,33931元/m2,12套在售二手房
20201118,工业园区,娄葑,韵动汇,30834元/m2,13套在售二手房
20201118,工业园区,娄葑,东振小区,24679元/m2,20套在售二手房
20201118,工业园区,娄葑,尚品,25423元/m2,6套在售二手房
20201118,工业园区,娄葑,莱茵花园,37418元/m2,12套在售二手房
20201118,工业园区,娄葑,金益三村,26001元/m2,18套在售二手房
20201118,工业园区,娄葑,朗琴湾花园,36449元/m2,13套在售二手房
20201118,工业园区,娄葑,金益四村,25247元/m2,30套在售二手房
20201118,工业园区,娄葑,葑谊新村南区,25306元/m2,31套在售二手房
20201118,工业园区,娄葑,群星苑五区,25594元/m2,11套在售二手房
20201118,工业园区,娄葑,金益一村,27893元/m2,20套在售二手房
20201118,工业园区,娄葑,群星苑二区,27008元/m2,8套在售二手房
20201118,工业园区,娄葑,星翠澜庭,暂无,0套在售二手房
20201118,工业园区,娄葑,荷花苑,26605元/m2,11套在售二手房
20201118,工业园区,娄葑,黄天荡新村,25468元/m2,16套在售二手房
20201118,工业园区,娄葑,东城世纪广场,26722元/m2,21套在售二手房
20201118,工业园区,娄葑,独墅苑东区,29252元/m2,4套在售二手房
20201118,工业园区,娄葑,城市经典,23181元/m2,6套在售二手房
20201118,工业园区,娄葑,群星苑村,23946元/m2,3套在售二手房
20201118,工业园区,娄葑,文萃苑,31360元/m2,5套在售二手房
20201118,工业园区,娄葑,群谊二村,23973元/m2,17套在售二手房
20201118,工业园区,娄葑,群谊新村东区,23179元/m2,9套在售二手房
20201118,工业园区,娄葑,和风景苑,20923元/m2,6套在售二手房
20201118,工业园区,娄葑,城市水岸,33097元/m2,2套在售二手房
20201118,工业园区,娄葑,葑谊新村,24130元/m2,8套在售二手房
20201118,工业园区,娄葑,黄天荡路60号,21692元/m2,6套在售二手房
20201118,工业园区,娄葑,恒润后街,32394元/m2,3套在售二手房
20201118,工业园区,娄葑,城市公寓,22739元/m2,8套在售二手房
20201118,工业园区,娄葑,葑谊新村北区,26484元/m2,4套在售二手房
20201118,工业园区,娄葑,华成大厦,23515元/m2,11套在售二手房
20201118,工业园区,娄葑,通园大厦,24707元/m2,7套在售二手房
20201118,工业园区,娄葑,金象城,19208元/m2,18套在售二手房
20201118,工业园区,娄葑,苏港大厦,21213元/m2,3套在售二手房
20201118,工业园区,娄葑,鸿利达大厦,19415元/m2,3套在售二手房
20201118,工业园区,娄葑,双湖广场,暂无,0套在售二手房
20201118,工业园区,娄葑,南环东路931号,暂无,0套在售二手房
